"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0046434","organophosphate catabolic process","16/431","246/28905",0.0650406504065041,4.36194895591647,6.51510653425536,1.03977365984769e-06,1.43024185338624e-05,8.67060229973776e-06,"Upp1/Apoa2/Fbp1/Apoc1/Smpdl3b/Xdh/Ier3/App/Aldob/Pon1/Nupr1/Pnp/Samhd1/Pld1/Pla2g7/Ampd3",16
"GO:0097242","amyloid-beta clearance","7/431","37/28905",0.189189189189189,12.6879663886624,8.75235323046211,1.0922369259314e-06,1.49709789246922e-05,9.07590586769852e-06,"C3/App/C5ar1/Itgam/Msr1/Marco/Lrp1",7
"GO:0046596","regulation of viral entry into host cell","8/431","53/28905",0.150943396226415,10.1230136146741,8.178650787045,1.1284860488483e-06,1.54133710686006e-05,9.34409871433325e-06,"Ifitm1/Apcs/Ifitm6/Ifitm2/Ifitm3/Trim30a/Trim30d/Ly6e",8
"GO:0051702","biological process involved in interaction with symbiont","11/431","114/28905",0.0964912280701754,6.47118085236293,7.20109417707756,1.15904582690039e-06,1.57752237282337e-05,9.5634658441199e-06,"Arg1/Apcs/Ltf/Plg/F2/Trem1/Cxcl1/Trem3/Camp/Hrg/Jun",11
"GO:0070372","regulation of ERK1 and ERK2 cascade","19/431","343/28905",0.0553935860058309,3.71496891763003,6.22316023685687,1.17997853971042e-06,1.60039746697088e-05,9.70214228087255e-06,"Fga/Fgg/Fgb/C3/Fpr2/Chi3l1/Tlr4/App/C5ar1/Errfi1/Xcl1/Tlr2/Ccr1/Ceacam1/Jun/Lrp1/Emilin1/Glipr2/Tirap",19
"GO:0006801","superoxide metabolic process","9/431","72/28905",0.125,8.38312064965197,7.71710957181825,1.24391243061572e-06,1.66959734199252e-05,1.01216549626499e-05,"Cd177/Fpr2/App/Crp/Cxcl1/Itgam/Il18/Cybb/Nfe2l2",9
"GO:0032371","regulation of sterol transport","9/431","72/28905",0.125,8.38312064965197,7.71710957181825,1.24391243061572e-06,1.66959734199252e-05,1.01216549626499e-05,"Lipg/Apoa1/Apoa2/Apoc3/Apoc1/Abca13/Pon1/Anxa2/Lrp1",9
"GO:0032374","regulation of cholesterol transport","9/431","72/28905",0.125,8.38312064965197,7.71710957181825,1.24391243061572e-06,1.66959734199252e-05,1.01216549626499e-05,"Lipg/Apoa1/Apoa2/Apoc3/Apoc1/Abca13/Pon1/Anxa2/Lrp1",9
"GO:0030316","osteoclast differentiation","12/431","139/28905",0.0863309352517986,5.78978116810496,6.9642876900353,1.25581540298132e-06,1.67976136143605e-05,1.01832726325237e-05,"Cebpb/Trf/Fam20c/Cd300lf/Pirb/Ccr1/Pilrb1/Ceacam1/Adam8/Mafb/Snx10/Fosl2",12
"GO:0032490","detection of molecule of bacterial origin","5/431","14/28905",0.357142857142857,23.9517732847199,10.5679888173578,1.29055859209109e-06,1.71440985572649e-05,1.03933233407769e-05,"Tlr4/Casp4/Lbp/Tlr2/Ly96",5
"GO:0098883","synapse pruning","5/431","14/28905",0.357142857142857,23.9517732847199,10.5679888173578,1.29055859209109e-06,1.71440985572649e-05,1.03933233407769e-05,"C3/C1qb/C1qa/Itgam/C1qc",5
"GO:0098581","detection of external biotic stimulus","7/431","38/28905",0.184210526315789,12.3540725363292,8.61660144924489,1.32177667784308e-06,1.74988796360181e-05,1.0608403442793e-05,"Tlr4/Pglyrp1/Clec4n/Casp4/Lbp/Tlr2/Ly96",7
"GO:0035634","response to stilbenoid","6/431","25/28905",0.24,16.0955916473318,9.2899829741898,1.47856716536197e-06,1.95080341307451e-05,1.18264197902565e-05,"Saa3/Saa2/Usp18/Ifit3/Fgl1/Mup3",6
"GO:0048708","astrocyte differentiation","10/431","95/28905",0.105263157894737,7.05947002075956,7.27810276889749,1.60012316862934e-06,2.09691816591662e-05,1.27122160694095e-05,"Tlr4/App/F2/C5ar1/Atf5/C1qa/S100a9/Grn/S100a8/Lrp1",10
"GO:2001057","reactive nitrogen species metabolic process","10/431","95/28905",0.105263157894737,7.05947002075956,7.27810276889749,1.60012316862934e-06,2.09691816591662e-05,1.27122160694095e-05,"Aif1/Tlr4/App/Crp/Tmem106a/Mtarc1/Prdx5/Tlr2/Ptgis/Rgn",10
"GO:0051250","negative regulation of lymphocyte activation","14/431","197/28905",0.0710659898477157,4.76603813584275,6.52543888821726,1.73808789563605e-06,2.27004813036102e-05,1.37617875557361e-05,"Arg1/Anxa1/Fgl1/Pglyrp1/Cebpb/Arg2/Mertk/Cd274/Socs1/Lgals3/Ceacam1/Fgr/Irf1/Lgals9",14
"GO:0009991","response to extracellular stimulus","22/431","457/28905",0.0481400437636762,3.22851035960339,5.90799687220262,1.78131690431989e-06,2.31870076236807e-05,1.40567360093629e-05,"Alb/Spp1/Serpinc1/Hamp/Asns/Plin2/Mmp9/Cfh/Ifi204/Lamp2/Gatm/Ifi207/Ghr/Jun/Cd68/Pld1/Rnase4/Eif2ak2/Rasgrp4/Nfe2l2/Ralb/Cdkn1a",22
"GO:0060330","regulation of response to type II interferon","5/431","15/28905",0.333333333333333,22.3549883990719,10.1780497052454,1.91212908227065e-06,2.45600950666485e-05,1.48891473328429e-05,"Hpx/Arg1/Irgm1/Irgm2/Parp14",5
"GO:0060334","regulation of type II interferon-mediated signaling pathway","5/431","15/28905",0.333333333333333,22.3549883990719,10.1780497052454,1.91212908227065e-06,2.45600950666485e-05,1.48891473328429e-05,"Hpx/Arg1/Irgm1/Irgm2/Parp14",5
"GO:0070943","neutrophil-mediated killing of symbiont cell","5/431","15/28905",0.333333333333333,22.3549883990719,10.1780497052454,1.91212908227065e-06,2.45600950666485e-05,1.48891473328429e-05,"Arg1/F2/Trem1/Cxcl1/Trem3",5
"GO:1900226","negative regulation of NLRP3 inflammasome complex assembly","5/431","15/28905",0.333333333333333,22.3549883990719,10.1780497052454,1.91212908227065e-06,2.45600950666485e-05,1.48891473328429e-05,"Irgm1/Irgm2/Lamp2/Trim30a/Mefv",5
"GO:0051090","regulation of DNA-binding transcription factor activity","20/431","391/28905",0.051150895140665,3.43043300241513,5.95300611740111,2.11133781690101e-06,2.70293049232971e-05,1.63860645577796e-05,"Acod1/Ltf/Anxa3/Tlr4/Cmklr1/App/Anxa4/Hck/Nupr1/Trim30a/Trim30d/Id1/Tlr2/Ptgis/Il18/Il1rap/Eif2ak2/Adgrg3/Bcl3/Tirap",20
"GO:0002752","cell surface pattern recognition receptor signaling pathway","9/431","77/28905",0.116883116883117,7.83876216590834,7.39280030719109,2.20785524441097e-06,2.81719424114149e-05,1.70787694460322e-05,"Acod1/Cd14/Ltf/Tlr4/Ffar2/Lbp/Tlr2/Ly96/Tirap",9
"GO:0052372","modulation by symbiont of entry into host","8/431","58/28905",0.137931034482759,9.25034002720218,7.73800286764369,2.28682153760152e-06,2.90838712929715e-05,1.76316110957784e-05,"Ifitm1/Apcs/Ifitm6/Ifitm2/Ifitm3/Trim30a/Trim30d/Ly6e",8
"GO:0006887","exocytosis","20/431","394/28905",0.050761421319797,3.40431295417339,5.91188872736217,2.37072812808034e-06,3.00524653883125e-05,1.82188050847316e-05,"Fga/Fgg/Cd177/Fgb/Anxa3/Anxa1/Fcgr4/Hck/Itgam/Ctbp2/Ccr1/Anxa2/Tnfaip2/Scamp1/Fgr/Pram1/Lgals9/Rab3d/Rab27b/Ralb",20
"GO:0031639","plasminogen activation","6/431","27/28905",0.222222222222222,14.9033255993813,8.89222388370895,2.40969811710402e-06,3.04469674144837e-05,1.84579653475412e-05,"Fga/Fgg/Fgb/Cpb2/Apoh/Plaur",6
"GO:0044242","cellular lipid catabolic process","15/431","232/28905",0.0646551724137931,4.33609688775102,6.27681674153505,2.42753647229228e-06,3.05727726494213e-05,1.8534232669518e-05,"Lipg/Fabp1/Apoa2/Apoc3/Apoh/Apoc1/Smpdl3b/Slc27a2/Pld1/Dbi/Lrp1/Phyh/Pla2g7/Acer3/Apob",15
"GO:0010631","epithelial cell migration","18/431","329/28905",0.0547112462006079,3.66920782234007,5.99063677642983,2.67924999956213e-06,3.36336917420761e-05,2.03898637336801e-05,"Lcn2/Lrg1/Apoa1/Anxa3/Plg/Anxa1/Apoh/Mmp9/S100a9/Dcn/Grn/Met/Hrg/Ceacam1/Adam8/Jun/Glipr2/Nfe2l2",18
"GO:0007566","embryo implantation","9/431","79/28905",0.113924050632911,7.64031249082205,7.27115229541359,2.74373906358115e-06,3.42652513093072e-05,2.07727361704705e-05,"Acod1/Pzp/Mmp9/Errfi1/Grn/Ptgis/Timp1/Reck/Tppp3",9
"GO:0072672","neutrophil extravasation","5/431","16/28905",0.3125,20.9578016241299,9.82425909113818,2.74722690311795e-06,3.42652513093072e-05,2.07727361704705e-05,"Cd177/Trem1/Trem3/Prtn3/Adam8",5
"GO:0007259","receptor signaling pathway via JAK-STAT","14/431","205/28905",0.0682926829268293,4.5800464037123,6.32875097166284,2.77664764112068e-06,3.45212057689331e-05,2.09279042856397e-05,"Hpx/Hamp/Csf2rb2/Csf2rb/Stat1/Socs3/Socs1/Il18/Parp14/Ghr/Il15ra/Irf1/Bcl3/Ifnar2",14
"GO:0090132","epithelium migration","18/431","331/28905",0.054380664652568,3.64703738232593,5.95911710897402,2.91653745878971e-06,3.61445648646814e-05,2.19120386175759e-05,"Lcn2/Lrg1/Apoa1/Anxa3/Plg/Anxa1/Apoh/Mmp9/S100a9/Dcn/Grn/Met/Hrg/Ceacam1/Adam8/Jun/Glipr2/Nfe2l2",18
"GO:0043030","regulation of macrophage activation","8/431","60/28905",0.133333333333333,8.94199535962877,7.57640795727216,2.97419087564674e-06,3.67416764542475e-05,2.22740275433953e-05,"Mmp8/Hamp/Tlr4/Irgm1/Lbp/Ctsc/Grn/Lgals9",8
"GO:0031668","cellular response to extracellular stimulus","16/431","267/28905",0.0599250936329588,4.01887431893428,6.09709118657663,3.02080807957732e-06,3.71748853379977e-05,2.25366531919748e-05,"Alb/Hamp/Asns/Plin2/Mmp9/Ifi204/Lamp2/Ifi207/Jun/Cd68/Pld1/Rnase4/Eif2ak2/Nfe2l2/Ralb/Cdkn1a",16
"GO:0090026","positive regulation of monocyte chemotaxis","6/431","28/28905",0.214285714285714,14.371063970832,8.70888016869663,3.02842582284282e-06,3.71748853379977e-05,2.25366531919748e-05,"Cxcl10/Fpr2/Aif1/App/Ccr1/Pla2g7",6
"GO:0007200","phospholipase C-activating G protein-coupled receptor signaling pathway","10/431","102/28905",0.0980392156862745,6.57499658796233,6.93935648808261,3.07472794246142e-06,3.76241946019175e-05,2.2809039427059e-05,"Gpr27/Tgm2/Fpr2/Fpr1/Cmklr1/Ednrb/F2/C5ar1/Ffar2/Cxcr2",10
"GO:0043277","apoptotic cell clearance","7/431","43/28905",0.162790697674419,10.9175524739654,8.00698274555069,3.16507337636285e-06,3.84584206632054e-05,2.33147750401218e-05,"C3/Tgm2/Anxa1/Cd300lf/Mertk/Marco/Lrp1",7
"GO:0070269","pyroptosis","7/431","43/28905",0.162790697674419,10.9175524739654,8.00698274555069,3.16507337636285e-06,3.84584206632054e-05,2.33147750401218e-05,"Gbp2b/Gbp2/Zbp1/Casp4/Gbp3/Casp1/Mefv",7
"GO:0090130","tissue migration","18/431","333/28905",0.0540540540540541,3.62513325390356,5.92784062125147,3.17264620062535e-06,3.84584206632054e-05,2.33147750401218e-05,"Lcn2/Lrg1/Apoa1/Anxa3/Plg/Anxa1/Apoh/Mmp9/S100a9/Dcn/Grn/Met/Hrg/Ceacam1/Adam8/Jun/Glipr2/Nfe2l2",18
"GO:0034599","cellular response to oxidative stress","15/431","238/28905",0.0630252100840336,4.22678352083293,6.14979380497392,3.32278405597852e-06,4.01528951811236e-05,2.43420219086933e-05,"Lcn2/Ambp/Fabp1/Aif1/Anxa1/Mmp9/Mapk13/Mgst1/G6pdx/Prdx5/Met/Txn1/Jun/Slc25a24/Nfe2l2",15
"GO:0051047","positive regulation of secretion","21/431","439/28905",0.0478359908883827,3.20811906410372,5.73567974067016,3.37359185100861e-06,4.0640257111995e-05,2.46374769374084e-05,"Fga/Spp1/Fgg/Cd177/Fgb/Cpb2/Gpr27/Rbp4/Tlr4/F2/Ffar2/Itgam/S100a9/Tlr2/Anxa2/Lgals3/Fgr/S100a8/Lrp1/Rab3d/Rab27b",21
"GO:0045453","bone resorption","9/431","81/28905",0.111111111111111,7.45166279969064,7.15369491093517,3.38787592881924e-06,4.06859774857271e-05,2.46651941501782e-05,"Spp1/Hamp/Fcgr4/Ahsg/Trf/Ceacam1/Adam8/Snx10/Rab3d",9
"GO:0031589","cell-substrate adhesion","19/431","369/28905",0.0514905149051491,3.45320959010054,5.83505101926925,3.44439984939206e-06,4.11643135219847e-05,2.49551773810705e-05,"Fga/Spp1/Fgg/Olfm4/Fgb/Apoa1/Vtn/Plg/Fgl1/Trem1/Itgam/Mertk/Anxa2/Hrg/Adam8/Bst1/Lrp1/Mmp14/Emilin1",19
"GO:0002718","regulation of cytokine production involved in immune response","12/431","153/28905",0.0784313725490196,5.25999727036986,6.50001524696745,3.44893062506961e-06,4.11643135219847e-05,2.49551773810705e-05,"Arg1/Apoa1/Apoa2/Tlr4/Casp4/Ffar2/Xcl1/Tlr2/Casp1/Bst2/Il18/Tirap",12
"GO:1903037","regulation of leukocyte cell-cell adhesion","20/431","405/28905",0.0493827160493827,3.31185013319584,5.76445333679114,3.58877655976238e-06,4.26451795031738e-05,2.58529276427973e-05,"Arg1/Aif1/Anxa1/Fgl1/Cebpb/Flot2/Irgm1/Arg2/Xcl1/Cd274/Socs1/Pnp/Lgals3/Il18/Ceacam1/Adam8/St3gal4/Selp/Irf1/Lgals9",20
"GO:0002366","leukocyte activation involved in immune response","18/431","336/28905",0.0535714285714286,3.59276599270799,5.88137417089439,3.59499193027529e-06,4.26451795031738e-05,2.58529276427973e-05,"Cd177/Clec4e/Anxa3/Anxa1/Fcgr4/Tlr4/Pglyrp1/Lbp/Itgam/Slc11a1/Grn/Lgals3/Il18/Fgr/Pram1/Irf1/Lgals9/Bcl3",18
"GO:0045123","cellular extravasation","9/431","82/28905",0.109756097560976,7.36078886310905,7.09645877823016,3.75595032910613e-06,4.44186930689106e-05,2.69280906136813e-05,"Cd177/Trem1/Itgam/Trem3/Prtn3/Adam8/St3gal4/Lyve1/Selp",9
"GO:0046470","phosphatidylcholine metabolic process","8/431","62/28905",0.129032258064516,8.65354389641494,7.42218160130769,3.82940302247642e-06,4.51497091920548e-05,2.73712569259713e-05,"Apoa1/Apoa2/Apoc1/Pon1/Dbi/Lpcat2/Fabp5/Pla2g7",8
"GO:0070942","neutrophil mediated cytotoxicity","5/431","17/28905",0.294117647058824,19.724989763887,9.50124858695851,3.84427141947491e-06,4.51876631398278e-05,2.73942658727494e-05,"Arg1/F2/Trem1/Cxcl1/Trem3",5
"GO:2000514","regulation of CD4-positive, alpha-beta T cell activation","9/431","83/28905",0.108433734939759,7.27210465993906,7.04017824568884,4.15784495224816e-06,4.87259231715124e-05,2.95392769067336e-05,"Anxa1/Irgm1/Arg2/Xcl1/Cd274/Socs1/Il18/Irf1/Lgals9",9
"GO:0039532","negative regulation of cytoplasmic pattern recognition receptor signaling pathway","8/431","63/28905",0.126984126984127,8.5161860567893,7.34765031822944,4.32977605807223e-06,5.05090223257845e-05,3.06202509805301e-05,"Dhx58/Irgm1/Ifi204/Irgm2/Lamp2/Trim30a/Ifi207/Mefv",8
"GO:0097696","receptor signaling pathway via STAT","14/431","213/28905",0.0657276995305164,4.40802588150714,6.14194105163247,4.33604135975412e-06,5.05090223257845e-05,3.06202509805301e-05,"Hpx/Hamp/Csf2rb2/Csf2rb/Stat1/Socs3/Socs1/Il18/Parp14/Ghr/Il15ra/Irf1/Bcl3/Ifnar2",14
"GO:0002437","inflammatory response to antigenic stimulus","10/431","106/28905",0.0943396226415094,6.3268835091713,6.75975253395995,4.36116575434835e-06,5.06495867099319e-05,3.07054657901488e-05,"C3/Fcgr1/Fcgr4/Il36g/Il1rn/Fcgr3/Cxcr2/Cd68/Fosl2/Serpinb9",10
"GO:1903707","negative regulation of hemopoiesis","11/431","131/28905",0.083969465648855,5.63140929136926,6.53645175119544,4.55792112893005e-06,5.2776644952596e-05,3.19949593150974e-05,"Apcs/Anxa1/Pglyrp1/Irgm1/C1qc/Pirb/Pilrb1/Socs1/Ceacam1/Mafb/Irf1",11
"GO:0010742","macrophage derived foam cell differentiation","6/431","30/28905",0.2,13.4129930394432,8.36892183836872,4.65413721730893e-06,5.3570914735731e-05,3.24764721020401e-05,"Crp/Msr1/Stat1/Il18/Apob/Soat1",6
"GO:0031664","regulation of lipopolysaccharide-mediated signaling pathway","6/431","30/28905",0.2,13.4129930394432,8.36892183836872,4.65413721730893e-06,5.3570914735731e-05,3.24764721020401e-05,"Acod1/Cd14/Ltf/Trim30a/Trim30d/Ly96",6
"GO:0018108","peptidyl-tyrosine phosphorylation","17/431","309/28905",0.0550161812297735,3.68965827945847,5.84813071199488,4.70325117997776e-06,5.39760690151886e-05,3.27220901154479e-05,"Hpx/Vtn/Tlr4/App/Clec4n/Hck/Errfi1/Socs3/Socs1/Hrg/Il18/Parp14/Ghr/Bst1/Fgr/Irf1/Mvp",17
"GO:0033028","myeloid cell apoptotic process","7/431","46/28905",0.152173913043478,10.205538182185,7.68742389726796,5.0586857989752e-06,5.78839003369464e-05,3.50911475699755e-05,"Anxa1/Apoh/Clec5a/Ccr5/Itgam/Il18/Cxcr2",7
"GO:0018212","peptidyl-tyrosine modification","17/431","311/28905",0.0546623794212219,3.66593057348125,5.81547164275722,5.12318384916768e-06,5.84495004438866e-05,3.54340331858842e-05,"Hpx/Vtn/Tlr4/App/Clec4n/Hck/Errfi1/Socs3/Socs1/Hrg/Il18/Parp14/Ghr/Bst1/Fgr/Irf1/Mvp",17
"GO:0060263","regulation of respiratory burst","5/431","18/28905",0.277777777777778,18.6291569992266,9.20470652339343,5.25771266049425e-06,5.98084088271472e-05,3.62578486912923e-05,"Apoh/Lbp/S100a9/Grn/Slamf8",5
"GO:0006911","phagocytosis, engulfment","8/431","65/28905",0.123076923076923,8.25414956273425,7.20342310825702,5.4980862280809e-06,6.23598727448123e-05,3.78046310665827e-05,"C3/Aif1/Fcgr1/Lbp/Itgam/Msr1/Marco/Fcgr3",8
"GO:2000116","regulation of cysteine-type endopeptidase activity","14/431","220/28905",0.0636363636363636,4.26777051255009,5.98589137927254,6.29451749866301e-06,7.11849369600986e-05,4.31546788154463e-05,"Ltf/Fabp1/Xdh/App/Mmp9/Hspa1b/Ifi204/S100a9/Stat1/Casp1/Ifi207/Plaur/S100a8/Mefv",14
"GO:0002262","myeloid cell homeostasis","14/431","221/28905",0.0633484162895928,4.24845933376027,5.96412975435715,6.63045709116542e-06,7.45494001641469e-05,4.51943284261283e-05,"Hamp/Anxa1/Cfh/Itgam/Hc/Mertk/G6pdx/Stat1/Il18/Cxcr2/Mafb/Epb42/Tspo2/Ampd3",14
"GO:0042129","regulation of T cell proliferation","14/431","221/28905",0.0633484162895928,4.24845933376027,5.96412975435715,6.63045709116542e-06,7.45494001641469e-05,4.51943284261283e-05,"Arg1/Aif1/Anxa1/Cebpb/Irgm1/Arg2/Xcl1/Cd274/Pnp/Lgals3/Il18/Ceacam1/Irf1/Lgals9",14
"GO:0002440","production of molecular mediator of immune response","20/431","423/28905",0.0472813238770686,3.17092034029389,5.53378394987084,6.8436299057454e-06,7.67238161976486e-05,4.65125318206122e-05,"Hpx/Arg1/Apoa1/Apoa2/Rbp4/Fcgr4/Tlr4/Casp4/Trem1/Ffar2/Xcl1/Trem3/Tlr2/Slc11a1/Casp1/Bst2/Samhd1/Il18/Fosl2/Tirap",20
"GO:0090077","foam cell differentiation","6/431","32/28905",0.1875,12.574680974478,8.05993301421806,6.92604238348846e-06,7.74239723502932e-05,4.69369897913339e-05,"Crp/Msr1/Stat1/Il18/Apob/Soat1",6
"GO:0002819","regulation of adaptive immune response","15/431","253/28905",0.0592885375494071,3.97618370734481,5.84973096945868,6.97602479096596e-06,7.77586211613706e-05,4.71398650424016e-05,"Hpx/Arg1/C3/Anxa1/Fcgr1/Clec4n/Irf7/C4bp/Xcl1/Slc11a1/Cd274/Pnp/Il18/Fcgr3/Irf1",15
"GO:0043123","positive regulation of canonical NF-kappaB signal transduction","12/431","164/28905",0.0731707317073171,4.90719257540603,6.17346759287884,7.06177911793035e-06,7.84889432620396e-05,4.75826106151603e-05,"Tgm2/Ltf/Tlr4/Ednrb/Clec4n/Tmem106a/Flot2/Trim30a/Trim30d/Casp1/Ltbr/Tirap",12
"GO:0062012","regulation of small molecule metabolic process","19/431","389/28905",0.0488431876606684,3.2756666805838,5.5594588169984,7.33423751487425e-06,8.10005483528415e-05,4.9105229242547e-05,"Apoa1/Fabp1/Apoc3/Anxa1/Fgl1/Fbp1/Apoc1/Ier3/App/Aldob/Nupr1/Slc7a7/Pid1/Ceacam1/Rgn/Dbi/Fabp5/Gk/Apob",19
"GO:1903532","positive regulation of secretion by cell","19/431","389/28905",0.0488431876606684,3.2756666805838,5.5594588169984,7.33423751487425e-06,8.10005483528415e-05,4.9105229242547e-05,"Fga/Spp1/Fgg/Cd177/Fgb/Cpb2/Gpr27/Rbp4/Tlr4/F2/Ffar2/Itgam/Tlr2/Anxa2/Lgals3/Fgr/Lrp1/Rab3d/Rab27b",19
"GO:0046631","alpha-beta T cell activation","14/431","223/28905",0.062780269058296,4.21035655946646,5.92099037307328,7.35039778814133e-06,8.10005483528415e-05,4.9105229242547e-05,"Anxa1/Ctsl/Cebpb/Irgm1/Arg2/Xcl1/Cd274/Socs1/Pnp/Il18/Irf1/Lgals9/Fosl2/Bcl3",14
"GO:0009636","response to toxic substance","11/431","138/28905",0.0797101449275362,5.34575809543024,6.29580362633733,7.5302647049399e-06,8.25138327414177e-05,5.00226326221699e-05,"Lcn2/Mt1/Ambp/Mt2/Pon1/Nupr1/Mtarc1/Slc11a1/Txn1/Eif2ak2/Nfe2l2",11
"GO:0019731","antibacterial humoral response","11/431","138/28905",0.0797101449275362,5.34575809543024,6.29580362633733,7.5302647049399e-06,8.25138327414177e-05,5.00226326221699e-05,"Fga/Wfdc17/Wfdc21/Fgb/Ltf/App/Trf/Slpi/Camp/Rnase4/Wfdc18",11
"GO:0071622","regulation of granulocyte chemotaxis","8/431","68/28905",0.117647058823529,7.8899959055548,6.99828702458174,7.7444064930768e-06,8.46212754553378e-05,5.13002345605147e-05,"Cmklr1/C5ar1/Trem1/Lbp/Xcl1/Cxcr2/Bst1/Tirap",8
"GO:0009595","detection of biotic stimulus","7/431","49/28905",0.142857142857143,9.58070931388797,7.39599372683876,7.81214863877678e-06,8.51216982298178e-05,5.16036075074729e-05,"Tlr4/Pglyrp1/Clec4n/Casp4/Lbp/Tlr2/Ly96",7
"GO:0050730","regulation of peptidyl-tyrosine phosphorylation","15/431","256/28905",0.05859375,3.92958780452436,5.79248792332801,8.03577803241454e-06,8.73131176127059e-05,5.2932118898464e-05,"Hpx/Vtn/Tlr4/App/Clec4n/Errfi1/Socs3/Socs1/Hrg/Il18/Parp14/Ghr/Bst1/Irf1/Mvp",15
"GO:0070665","positive regulation of leukocyte proliferation","13/431","195/28905",0.0666666666666667,4.47099767981438,5.98340502467219,8.15359360399212e-06,8.83457809773336e-05,5.35581538115801e-05,"Aif1/Anxa1/Tlr4/Csf2rb2/Irgm1/Csf2rb/Xcl1/Cd274/Pnp/Il18/Bst1/Tirap/Cdkn1a",13
"GO:0045862","positive regulation of proteolysis","18/431","357/28905",0.0504201680672269,3.38142681666634,5.570278031474,8.27820654267098e-06,8.94461369889157e-05,5.42252262610379e-05,"Ctsl/Xdh/App/Hspa1b/Spon1/Nupr1/Ifi204/S100a9/Ctsc/Stat1/Casp1/Ifi207/Grn/Adam8/Rgn/S100a8/Mmp14/Mefv",18
"GO:0001659","temperature homeostasis","13/431","196/28905",0.0663265306122449,4.44818646716227,5.95940793821467,8.61655949548128e-06,9.25862445511686e-05,5.61288640119702e-05,"Lcn2/Tlr4/Ccr5/Cmklr1/Ednrb/Cebpb/Il1rn/Plac8/G0s2/Gatm/Id1/Il18/Fabp5",13
"GO:0043393","regulation of protein binding","13/431","196/28905",0.0663265306122449,4.44818646716227,5.95940793821467,8.61655949548128e-06,9.25862445511686e-05,5.61288640119702e-05,"Vtn/Plscr1/App/Mmp9/Spon1/Errfi1/Slpi/Dtx3l/Ifit2/Anxa2/Lrp1/Ralb/Cdkn1a",13
"GO:0021782","glial cell development","11/431","140/28905",0.0785714285714286,5.26939012263838,6.23004292081715,8.6420018676778e-06,9.26031084108347e-05,5.61390874451649e-05,"Tlr4/App/C5ar1/C1qa/Itgam/S100a9/Tlr2/Grn/B4galt6/S100a8/Lrp1",11
"GO:0070232","regulation of T cell apoptotic process","7/431","50/28905",0.14,9.38909512761021,7.30437314235026,8.96818417365094e-06,9.58335713762865e-05,5.80975016498078e-05,"Arg2/Cd274/Pnp/Lgals3/Adam8/Serpinb9/Bcl3",7
"GO:0051251","positive regulation of lymphocyte activation","18/431","360/28905",0.05,3.35324825986079,5.52773661875599,9.27445524811563e-06,9.83813131616973e-05,5.9642027544601e-05,"Aif1/Anxa1/Tlr4/Flot2/Irgm1/Xcl1/Cd274/Socs1/Pnp/Il18/Adam8/Bst1/Il15ra/Irf1/Lgals9/Mmp14/Tirap/Cdkn1a",18
"GO:0035821","modulation of process of another organism","5/431","20/28905",0.25,16.7662412993039,8.67761444272787,9.28269157442155e-06,9.83813131616973e-05,5.9642027544601e-05,"Arg1/Cxcl1/Slpi/S100a9/Camp",5
"GO:0072376","protein activation cascade","5/431","20/28905",0.25,16.7662412993039,8.67761444272787,9.28269157442155e-06,9.83813131616973e-05,5.9642027544601e-05,"Fga/Fgg/Fgb/Apoh/Mvp",5
"GO:0060312","regulation of blood vessel remodeling","4/431","10/28905",0.4,26.8259860788863,10.0493722150451,9.53494796639503e-06,0.000100779463655712,6.10958662180597e-05,"Hrg/Il18/Ceacam1/Lrp1",4
"GO:0030198","extracellular matrix organization","17/431","327/28905",0.0519877675840979,3.48655782370847,5.56352305886532,9.89595292383734e-06,0.000104310873346644,6.32367243474045e-05,"Mmp8/Vtn/Cpb2/Crispld2/Plg/App/Mmp9/Fscn1/Anxa2/Lgals3/Tgfbi/Reck/Mmp14/Apbb2/Bcl3/Emilin1/Mmp19",17
"GO:0002828","regulation of type 2 immune response","6/431","34/28905",0.176470588235294,11.8349938583322,7.77733101623993,1.00232707493086e-05,0.000105081803342075,6.37040877779668e-05,"Arg1/Anxa1/Arg2/Xcl1/Il18/Irf1",6
"GO:0010758","regulation of macrophage chemotaxis","6/431","34/28905",0.176470588235294,11.8349938583322,7.77733101623993,1.00232707493086e-05,0.000105081803342075,6.37040877779668e-05,"Cmklr1/C5ar1/Trem1/Mtus1/Hc/Slamf8",6
"GO:1902624","positive regulation of neutrophil migration","7/431","51/28905",0.137254901960784,9.20499522314726,7.21528974662544,1.0262557540958e-05,0.000107300433157348,6.50490950390133e-05,"C5ar1/Lbp/Xcl1/Tlr2/Adam8/Cxcr2/Tirap",7
"GO:0045229","external encapsulating structure organization","17/431","328/28905",0.0518292682926829,3.47592807424594,5.54830079359819,1.02965559218919e-05,0.000107366506508115,6.5089150904093e-05,"Mmp8/Vtn/Cpb2/Crispld2/Plg/App/Mmp9/Fscn1/Anxa2/Lgals3/Tgfbi/Reck/Mmp14/Apbb2/Bcl3/Emilin1/Mmp19",17
"GO:0034614","cellular response to reactive oxygen species","11/431","143/28905",0.0769230769230769,5.15884347670891,6.13372671374188,1.05770519790386e-05,0.000109995669240457,6.66830368877442e-05,"Lcn2/Ambp/Fabp1/Anxa1/Mmp9/Mapk13/Prdx5/Met/Txn1/Jun/Nfe2l2",11
