"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"533","1423423_at","Pdia3","14827","protein disulfide isomerase associated 3",1.14680662970933,8.58585178549616,4.51390091185248,0.000190490287103589,0.000324292691594472,0.155120021966494
"534","1423466_at","Ccr7","12775","C-C motif chemokine receptor 7",-2.233066244431,8.98872985830779,-7.14424530301283,4.82541576234099e-07,2.16720427220929e-06,6.17409691572236
"535","1423467_at","Ms4a4b","60361","membrane-spanning 4-domains, subfamily A, member 4B",-1.88520275587415,11.0786122267452,-7.00144756507095,6.53817392931243e-07,2.7500256805069e-06,5.86655766350077
"536","1423475_at","Cnnm2","94219","cyclin M2",-0.303014519146405,6.94719831511577,-1.22305942118155,0.234864761700893,0.253693582259192,-6.49790387534794
"537","1423479_at","Nol11","68979","nucleolar protein 11",-0.683757612287783,6.35248222974398,-3.1272086215682,0.00509611867109008,0.00657232433148141,-3.07098586416746
"538","1423508_at","Kat6b","54169","K(lysine) acetyltransferase 6B",-0.63670102971611,5.85542535764299,-2.68880350428409,0.0137518412675835,0.016694588569064,-4.01545761417815
"539","1423518_at","Csk","12988","c-src tyrosine kinase",-0.851221996775172,9.3842229674061,-5.82905482942971,8.74240484703881e-06,2.32525261386175e-05,3.24579616305345
"540","1423520_at","Lmnb1","16906","lamin B1",1.52223479775479,5.59418016688771,5.07743207298306,5.00327927767426e-05,0.000101252133998783,1.49134424569275
"541","1423534_at","Pdcd2","18567","programmed cell death 2",-0.863652790690493,6.99328731009496,-5.66307907793561,1.27890352145289e-05,3.22164134309413e-05,2.86242537151458
"542","1423543_at","Swap70","20947","SWA-70 protein",-2.22386446876665,7.44479169073201,-9.40430622491046,5.65232199049614e-09,6.74955702926647e-08,10.6764869764535
"543","1423555_a_at","Ifi44","99899","interferon-induced protein 44",1.95592072696833,7.63970171985017,3.73473106597235,0.00122403197858068,0.00173003277579933,-1.68480497568255
"544","1423569_at","Gatm","67092","glycine amidinotransferase (L-arginine:glycine amidinotransferase)",1.65166457048591,6.06895889318098,5.43709158044266,2.15670111477316e-05,5.00217880300728e-05,2.3364333660638
"545","1423571_at","S1pr1","13609","sphingosine-1-phosphate receptor 1",-1.93776242430526,8.18421740477627,-5.85338430157977,8.27036228205949e-06,2.21697669550495e-05,3.30176687106394
"546","1423608_at","Itm2a","16431","integral membrane protein 2A",-1.32962343956106,7.70311116930489,-6.49885053167149,1.94557353570685e-06,6.55351085711782e-06,4.76321728961946
"547","1423620_at","Cenpq","83815","centromere protein Q",-0.529197345733021,8.81107138829289,-1.64384945476086,0.115106416611193,0.127425914172823,-5.92642356829843
"548","1423635_at","Bmp2","12156","bone morphogenetic protein 2",1.17391862976275,7.0278371211049,2.87143657380101,0.00914037717341459,0.0112972193428806,-3.62939370827524
"549","1423645_a_at","Ddx5","13207","DEAD box helicase 5",-1.16855883860045,9.11436927945165,-7.4517875730989,2.53184378834234e-07,1.32954258423721e-06,6.82724450225288
"550","1423687_a_at","Man2c1","73744","mannosidase, alpha, class 2C, member 1",-0.576473891282742,8.65985041487763,-3.97695623225866,0.000687237861921463,0.00101768846074849,-1.1169915136516
"551","1423725_at","Pls3","102866","plastin 3 (T-isoform)",0.650701118029284,5.47514787768575,1.35340730523954,0.190325280450082,0.207112738768208,-6.33577126094257
"552","1423746_at","Txndc5","105245","thioredoxin domain containing 5",-1.24673458403025,8.35179989215386,-6.32701675607412,2.84578900239963e-06,9.06403713361499e-06,4.37880383577446
"553","1423747_a_at","Pdk1","228026","pyruvate dehydrogenase kinase, isoenzyme 1",-0.317219180483797,4.90696561892947,-1.42940163277029,0.167607395687847,0.182974385057949,-6.23490225693737
"554","1423750_a_at","Sf1","22668","splicing factor 1",-0.524575819689,9.26745664184698,-3.9175547640563,0.000791923149204797,0.00115188821702516,-1.2567592552485
"555","1423754_at","Ifitm3","66141","interferon induced transmembrane protein 3",1.50790590771703,12.4500400790729,6.75091009246257,1.12136189364993e-06,4.15497310304539e-06,5.32056533996184
"556","1423756_s_at","Igfbp4","16010","insulin-like growth factor binding protein 4",-1.66172797998394,9.3936545492165,-3.99381650552742,0.000660117297378195,0.000980324089778668,-1.0772682177892
"557","1423803_s_at","Nop53","68077","NOP53 ribosome biogenesis factor",-0.630686156119712,10.51264399961,-3.59565619853256,0.00170239085254247,0.00234832361153742,-2.0077546996389
"558","1423806_at","Ints4","101861","integrator complex subunit 4",-0.900253346861394,6.72694845029355,-6.64617185748375,1.4084781239693e-06,5.04294265365231e-06,5.08993326095273
"559","1423865_at","Slc44a1","100434","solute carrier family 44, member 1",0.927283828150214,10.8466673507349,3.68345426468437,0.00138256599609452,0.00193938024657642,-1.80417766755069
"560","1423866_at","Serpina3k","20714","serine (or cysteine) peptidase inhibitor, clade A, member 3K",1.12048712826983,6.98251186900603,0.566022648436546,0.577381614084739,0.60024240895713,-7.0852211128347
"561","1423919_at","Haus3","231123","HAUS augmin-like complex, subunit 3",-0.848321911959371,6.8147280358467,-5.31960811993949,2.83549057982028e-05,6.3120485950782e-05,2.06135433277766
"562","1423944_at","Hpx","15458","hemopexin",1.51240853317455,7.99407774166828,0.797281733720202,0.434216197023141,0.458625462353478,-6.92456099365025
"563","1423954_at","C3","12266","complement component 3",2.97464594301573,8.63093556380426,4.56105191861622,0.000170227759259653,0.000292269063754006,0.267159430451093
"564","1423962_at","Wdr26","226757","WD repeat domain 26",-1.38766196356426,9.83384228720822,-5.6782657000788,1.23500281235545e-05,3.1225750119802e-05,2.89761178360181
"565","1423975_s_at","Numa1","101706","nuclear mitotic apparatus protein 1",-0.981921105327329,7.97485888156594,-6.35423174284511,2.67878722494607e-06,8.61249016748751e-06,4.43992185230443
"566","1423982_at","Srsf10","14105","serine and arginine-rich splicing factor 10",-0.581014681073794,7.9050935034863,-3.10526611008734,0.00536062635463421,0.00688742959491271,-3.1196070897424
"567","1423986_a_at","Shisa5","66940","shisa family member 5",-1.38764668995521,11.6054164793294,-8.06555791465821,7.25967967572598e-08,5.05708298499551e-07,8.09259337109534
"568","1423989_at","Tecpr1","70381","tectonin beta-propeller repeat containing 1",-0.843474167628001,7.39353620054508,-4.00759887353353,0.00063874108203645,0.000951375808007745,-1.04478046633829
"569","1424008_a_at","Rbpms2","71973","RNA binding protein with multiple splicing 2",0.479350435487605,9.09769473949393,1.37933520570171,0.182314717719877,0.198606671218249,-6.3018714075421
"570","1424029_at","Tspyl4","72480","TSPY-like 4",-1.00505260767869,6.80826968973356,-7.6432224778022,1.70557099301547e-07,9.84758785503851e-07,7.22738815294074
"571","1424032_at","Hvcn1","74096","hydrogen voltage-gated channel 1",-2.85001798054484,8.87692117515783,-12.7800648138844,2.28166283687222e-11,1.58372205338112e-09,16.2200820015803
"572","1424039_at","Saraf","67887","store-operated calcium entry-associated regulatory factor",-0.690637383036337,9.58878318595525,-4.93715410503339,6.96657909731302e-05,0.00013359175182015,1.15967451452598
"573","1424050_s_at","Fgfr1","14182","fibroblast growth factor receptor 1",0.248167541671058,6.06867432324427,0.499454892991637,0.622655014047586,0.645016423252127,-7.12169330322437
"574","1424062_at","Ube2d1","216080","ubiquitin-conjugating enzyme E2D 1",-0.501034767205216,7.92422626131049,-2.75010424369967,0.0120008629222138,0.0146645389407481,-3.88718165490408
"575","1424067_at","Icam1","15894","intercellular adhesion molecule 1",1.37026169952168,7.88472236379329,5.80929087277954,9.14607453975027e-06,2.41692395579465e-05,3.20028513780659
"576","1424081_at","Pcgf6","71041","polycomb group ring finger 6",-1.13609925143397,7.48669678526231,-6.31509822733242,2.92225128179004e-06,9.23575713750925e-06,4.35201038374683
"577","1424108_at","Glo1","109801","glyoxalase 1",-0.939452567035959,8.93017904549259,-6.99849339543017,6.57957852578232e-07,2.76126574196766e-06,5.8601670863093
"578","1424143_a_at","Cdt1","67177","chromatin licensing and DNA replication factor 1",-0.849573840450937,8.72985868328453,-5.48869873079983,1.91323005072473e-05,4.55615714405145e-05,2.45692980502087
"579","1424200_s_at","Seh1l","72124","SEH1-like (S. cerevisiae",-0.852636403807011,6.93062226237427,-5.45978250746153,2.04598516489139e-05,4.79115616211905e-05,2.3894402972841
"580","1424237_at","Zfp639","67778","zinc finger protein 639",-0.561875187339604,7.51998016280567,-3.95695539023636,0.000720851107284777,0.0010628531805034,-1.16408496763646
"581","1424250_a_at","Arhgef3","71704","Rho guanine nucleotide exchange factor 3",-0.687585515663883,8.40367052345794,-3.56660641493888,0.00182348095521415,0.00249818331516102,-2.07486628813214
"582","1424254_at","Ifitm1","68713","interferon induced transmembrane protein 1",4.0689168814545,11.2534243652834,12.0534866493673,6.768329184383e-11,3.01337786296009e-09,15.1325640909628
"583","1424255_at","Supt5","20924","suppressor of Ty 5, DSIF elongation factor subunit",-0.604288374503321,8.80165319046663,-4.76381805839171,0.000105060918124492,0.000191768948590873,0.748751008348422
"584","1424256_at","Rdh12","77974","retinol dehydrogenase 12",1.47945693776059,7.99506697502614,5.87596035561142,7.85563493732176e-06,2.12527613627939e-05,3.35365049552864
"585","1424278_a_at","Birc5","11799","baculoviral IAP repeat-containing 5",0.465804613077855,7.70219049314024,1.57843182207033,0.129422402801391,0.142810927229122,-6.02413997761472
"586","1424279_at","Fga","14161","fibrinogen alpha chain",2.16149113146806,6.81781244469601,1.0825591106285,0.291286919533753,0.311680047651581,-6.65661668606599
"587","1424288_at","Mepce","231803","methylphosphate capping enzyme",-0.767410365976602,8.73415515869067,-5.39259464939701,2.39185201425435e-05,5.48545680312757e-05,2.23236951733373
"588","1424302_at","Pirb","18733","paired Ig-like receptor B",2.1858164419554,8.80721085819168,9.08189868219223,1.02358247211553e-08,1.0481484514463e-07,10.0759258136075
"589","1424305_at","Jchain","16069","immunoglobulin joining chain",-0.904438246459739,9.13791687942452,-2.60358111523822,0.0165910350550577,0.0198588192827342,-4.19143663977662
"590","1424318_at","Lgalsl","216551","galectin like",0.787409311849604,9.62804468342081,3.02585787528414,0.00643332395200345,0.00813801572186725,-3.29449472652899
"591","1424333_at","Trmt10c","52575","tRNA methyltransferase 10C, mitochondrial RNase P subunit",-0.964116907117796,6.9333731401469,-4.90479076829445,7.52092523983292e-05,0.000143016294254205,1.08303128537117
"592","1424335_at","Ppcdc","66812","phosphopantothenoylcysteine decarboxylase",-0.45260699273469,8.38518327230235,-2.40309937779281,0.0255860490263644,0.0300115855704435,-4.59362562241942
"593","1424337_at","Snx15","69024","sorting nexin 15",-1.47056976611665,11.1515090692524,-4.08135930410208,0.000535529457564839,0.000814227415807565,-0.870684799319899
"594","1424339_at","Oasl1","231655","2'-5' oligoadenylate synthetase-like 1",1.16016283141219,7.76417685434534,3.89363937942563,0.000838414508877945,0.00121176634734088,-1.31294411290988
"595","1424342_at","Fyttd1","69823","forty-two-three domain containing 1",-0.406296672290106,6.72373627925582,-2.14506421943982,0.0438069214195054,0.0500650530508633,-5.08357791972261
"596","1424354_at","Tmem140","68487","transmembrane protein 140",0.516991181563952,10.0627927952479,1.61625904981049,0.120973105545079,0.133559525690739,-5.96801266390913
"597","1424356_a_at","Metrnl","210029","meteorin, glial cell differentiation regulator-like",1.0517209013408,8.27514023854711,4.15602811181679,0.000447984273336148,0.000698228152049034,-0.69410132107885
"598","1424370_s_at","Psmf1","228769","proteasome (prosome, macropain) inhibitor subunit 1",-0.893697813818928,7.07071056156644,-4.3504356944411,0.000281457567752373,0.000458937180538902,-0.233173841702953
"599","1424375_s_at","Gimap4","107526","GTPase, IMAP family member 4",-1.16471290056531,10.5864744201098,-6.3243304817679,2.86284161077611e-06,9.09007692847979e-06,4.37276641129338
"600","1424383_at","Tmem51","214359","transmembrane protein 51",0.684615120407832,7.64960066290886,2.53799678792119,0.0191425427206483,0.0227665084157304,-4.32489541997596
"601","1424444_a_at","1600014C10Rik","72244","RIKEN cDNA 1600014C10 gene",1.46273687959758,9.46717148033451,6.21480421240433,3.65524463263205e-06,1.11437975450994e-05,4.1258899540446
"602","1424489_a_at","Trit1","66966","tRNA isopentenyltransferase 1",-0.864879395913039,6.23174072180687,-7.01533483032532,6.34709782667485e-07,2.7024649374283e-06,5.89658385122608
"603","1424508_at","Ttc5","219022","tetratricopeptide repeat domain 5",-0.899180213192723,7.91548551080622,-5.73976732556189,1.07236717894964e-05,2.75905525438299e-05,3.03988729435175
"604","1424509_at","Cd177","68891","CD177 antigen",4.62522418770173,8.93322295658947,10.743051384938,5.48592414662033e-10,1.33752055384267e-08,13.0304325593836
"605","1424524_at","Dram1","71712","DNA-damage regulated autophagy modulator 1",2.12221239336337,7.6094166041698,7.72140345797529,1.45350881369251e-07,8.65344782105308e-07,7.38937815856798
"606","1424556_at","Pycr1","209027","pyrroline-5-carboxylate reductase 1",0.141441311129439,6.12315031958689,0.786566858724989,0.440328052384064,0.464841160454929,-6.93314888688063
"607","1424599_at","Fgl1","234199","fibrinogen-like protein 1",1.00668282156278,5.95476122015242,1.25646793529042,0.222753551023631,0.240865508181835,-6.45768724020728
"608","1424616_s_at","Pgap2","233575","post-GPI attachment to proteins 2",0.944787851691192,6.07763616638928,3.00390715525455,0.00676463645462004,0.00854656104815659,-3.34253146629761
"609","1424618_at","Hpd","15445","4-hydroxyphenylpyruvic acid dioxygenase",-0.606742455490362,5.57311380120406,-0.946887160129231,0.354472941934864,0.376535573175623,-6.79336229959812
"610","1424632_a_at","Rev3l","19714","REV3 like, DNA directed polymerase zeta catalytic subunit",-1.25055414517535,8.36247688027571,-7.38169819411778,2.92945581624003e-07,1.49235004238869e-06,6.67950515088507
"611","1424638_at","Cdkn1a","12575","cyclin dependent kinase inhibitor 1A",1.47520682908328,7.72110391940508,4.22021952176335,0.000384243976825422,0.000611446514792902,-0.542067446598893
"612","1424641_a_at","Thoc1","225160","THO complex 1",-1.05466224857879,5.4826889336156,-3.86951869665651,0.000888049560065404,0.00127834223874745,-1.3695574477713
"613","1424649_a_at","Tspan8","216350","tetraspanin 8",0.33265725375927,8.03995884535437,0.926488041993856,0.364725659530765,0.387024948559071,-6.81247823388482
"614","1424654_at","Acp2","11432","acid phosphatase 2, lysosomal",1.84279097644872,7.53612833276911,7.84067899760652,1.14063177760499e-07,7.2322411162075e-07,7.63491749990657
"615","1424672_at","Dmxl1","240283","Dmx-like 1",-1.2610032948621,6.50199051614843,-7.33378397198719,3.23786623770632e-07,1.59020385007735e-06,6.57812842329662
"616","1424683_at","Retreg1","66270","reticulophagy regulator 1",-0.933726886962699,9.72416474556743,-5.11359851767877,4.59506418206752e-05,9.42955054596622e-05,1.57669453359016
"617","1424706_at","Zfp51","22709","zinc finger protein 51",-0.654767545519936,5.95241637338493,-2.7724918716538,0.0114158555997882,0.0139746995029087,-3.83999613260665
"618","1424711_at","Cemip2","83921","cell migration inducing hyaluronidase 2",1.06109186665893,6.95638942475969,5.53991970498192,1.69920581035593e-05,4.11831183385675e-05,2.57630871245112
"619","1424713_at","Calml4","75600","calmodulin-like 4",0.823393073281669,6.16640102999448,1.34795545244607,0.19204454696164,0.208651051553018,-6.34283080711849
"620","1424727_at","Ccr5","12774","C-C motif chemokine receptor 5",2.85288431504415,7.48406716925919,9.61278162467079,3.87646852796886e-09,5.33918164933104e-08,11.0576836529562
"621","1424745_at","Phykpl","72947","5-phosphohydroxy-L-lysine phospholyase",-0.59779367262789,6.57385764660748,-3.88278070963635,0.0008604088835192,0.00124092774186431,-1.33843718854198
"622","1424748_at","Galnt11","231050","polypeptide N-acetylgalactosaminyltransferase 11",-0.478622712363162,6.97376474636326,-3.28619941897872,0.00352376442578885,0.00463796243188661,-2.71517880567922
"623","1424802_a_at","Luc7l3","67684","LUC7-like 3 (S. cerevisiae)",-0.934510872480177,8.54683640643277,-4.69365631593603,0.000124128222906478,0.000222995263607428,0.58218004786305
"624","1424824_at","Slain1","105439","SLAIN motif family, member 1",-1.67462566852923,7.11456775188276,-6.09466492361565,4.78683650712899e-06,1.39849374701857e-05,3.85351832131107
"625","1424828_a_at","Fh1","14194","fumarate hydratase 1",-0.786229777102486,8.9295363237726,-4.9397410814088,6.92409280751207e-05,0.000133025722981095,1.16579919524438
"626","1424831_at","Cpne2","234577","copine II",2.60751101232089,6.74660364585029,10.1393595297134,1.53047646686299e-09,2.75283211868358e-08,11.9961407631301
"627","1424850_at","Map3k1","26401","mitogen-activated protein kinase kinase kinase 1",-1.31964380091623,7.1979089431904,-7.71522966793636,1.47193692017092e-07,8.70405814342173e-07,7.37661628954097
"628","1424852_at","Mef2c","17260","myocyte enhancer factor 2C",-2.24767669460363,7.82508029867474,-12.1261632314035,6.0572676442025e-11,2.75672980785038e-09,15.2437438177411
"629","1424873_at","Rnf2","19821","ring finger protein 2",-0.711341898216249,7.94050582966652,-4.23410628634406,0.00037169529552503,0.00059424821642097,-0.509153702631312
"630","1424903_at","Kdm5d","20592","lysine demethylase 5D",-0.994830452248068,6.6087904566587,-5.33295563343967,2.74852031052806e-05,6.14516331436842e-05,2.09265810004367
"631","1424908_at","Mtfmt","69606","mitochondrial methionyl-tRNA formyltransferase",-0.642387959298741,6.00402192952055,-3.08968286247015,0.00555649110174895,0.00710342932358418,-3.15406109611217
"632","1424915_s_at","Cipc","217732","CLOCK interacting protein, circadian",-0.703091238863799,7.07568848463756,-5.17770609283822,3.95259079599932e-05,8.32809254136483e-05,1.72780108009909
"633","1424921_at","Bst2","69550","bone marrow stromal cell antigen 2",0.713145689535254,7.65271246065056,2.43264851197147,0.024022400322462,0.0282746412990817,-4.53545269109909
"634","1424923_at","Serpina3g","20715","serine (or cysteine) peptidase inhibitor, clade A, member 3G",2.20251425730596,8.80036793619636,4.19306430058469,0.00041002018501269,0.000649575926985966,-0.606406092986217
"635","1424936_a_at","Dnah8","13417","dynein, axonemal, heavy chain 8",-2.07833896847591,7.7595630197651,-8.62241292492489,2.44084954055941e-08,2.04035096288395e-07,9.1964121131487
"636","1424965_at","Lpxn","107321","leupaxin",-0.60748709833442,8.5447780357365,-4.20682483623554,0.000396749336445402,0.00062987801631022,-0.573807350528304
"637","1424973_at","Cyp3a25","56388","cytochrome P450, family 3, subfamily a, polypeptide 25",-2.01549674973592,5.23895863593078,-1.73780214198917,0.0969002095036347,0.108148026737572,-5.78078231308607
"638","1424976_at","Rhov","228543","ras homolog family member V",0.717375751246039,4.78081447393516,4.88073998691636,7.96161683907434e-05,0.00015014172455271,1.02604774907068
"639","1424988_at","Mylip","218203","myosin regulatory light chain interacting protein",-1.35328499078613,9.37752941359073,-8.19104867496399,5.65832123070278e-08,4.13563918878717e-07,8.3450073696402
"640","1424998_at","Adgre4","52614","adhesion G protein-coupled receptor E4",0.215765062969199,7.74356693020456,0.429299719874563,0.672080404033445,0.693061766092898,-7.15530672224945
"641","1425005_at","Klrc1","16641","killer cell lectin-like receptor subfamily C, member 1",0.0248158971872829,6.42476796922163,0.0555350614417937,0.956237541487323,0.95998749263041,-7.24934172291764
"642","1425025_at","Tmem106a","217203","transmembrane protein 106A",1.56343751232219,7.40719809714967,5.10837000608501,4.6519233785825e-05,9.4986431498873e-05,1.56436006513884
"643","1425028_a_at","Tpm2","22004","tropomyosin 2, beta",1.05693194847637,6.7000213456469,2.95245909778163,0.00760676031341004,0.00954573843251457,-3.4545732606505
"644","1425058_at","Zfp472","224691","zinc finger protein 472",-0.932556822302679,6.9214749745398,-4.80781796609443,9.46405058526612e-05,0.000174301938836556,0.853151217908749
"645","1425062_at","Fcrl1","229499","Fc receptor-like 1",-1.87167215141433,8.2354714738287,-9.50335663656233,4.72192691807486e-09,5.96944835075143e-08,10.8582933072496
"646","1425065_at","Oas2","246728","2'-5' oligoadenylate synthetase 2",2.32725363946309,7.99977230905739,8.04798299932369,7.51878411615735e-08,5.21982029487805e-07,8.05707224398935
"647","1425086_a_at","Slamf6","30925","SLAM family member 6",-1.79901012971283,7.13344334179805,-9.09966613486675,9.9029233580838e-09,1.02430237562402e-07,10.1093746729793
"648","1425087_at","Hypk","67693","huntingtin interacting protein K",-0.666857556169652,5.55658657428296,-3.10033186658088,0.00542191063751091,0.00695308264597516,-3.13052342157238
"649","1425128_at","B3gnt8","232984","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 8",-1.15194297120165,6.44964801997615,-6.18742759448826,3.88634343101036e-06,1.1729505933438e-05,4.06396649088709
"650","1425193_at","Sppl2a","66552","signal peptide peptidase like 2A",1.24054762041999,8.07053324912845,4.98697209726065,6.19289553762853e-05,0.000121021470048313,1.27756846481028
"651","1425214_at","P2ry6","233571","pyrimidinergic receptor P2Y, G-protein coupled, 6",0.296498159925987,6.90809980258965,1.06007561937012,0.301159339546277,0.321739346578391,-6.68041828508796
"652","1425216_at","Ffar2","233079","free fatty acid receptor 2",1.91603057068367,6.90129729534703,7.27904237695357,3.63152423041426e-07,1.75409472261519e-06,6.46193001585092
"653","1425225_at","Fcgr4","246256","Fc receptor, IgG, low affinity IV",3.14133976599942,9.54109069847098,9.43818177356853,5.31440877398399e-09,6.5173108797121e-08,10.7388069929153
"654","1425260_at","Alb","11657","albumin",-0.209306301612465,9.12277376606778,-0.109553181988625,0.91380460549313,0.920094312708914,-7.2446950959579
"655","1425289_a_at","Cr2","12902","complement receptor 2",-2.82161222680519,7.35358462713738,-13.2278647070689,1.19549794122985e-11,1.22418989181937e-09,16.8646710707361
"656","1425294_at","Slamf8","74748","SLAM family member 8",0.876631347389113,5.94018647839015,2.60893964487848,0.0163973551240341,0.0196614656288184,-4.18045527549078
"657","1425295_at","Rnase2a","93726","ribonuclease, RNase A family, 2A (liver, eosinophil-derived neurotoxin)",3.48927726266809,4.99704892419054,3.77074966299292,0.0011235579021945,0.00159573272100855,-1.60076066729025
"658","1425324_x_at","Ighg1","16017","immunoglobulin heavy constant gamma 1 (G1m marker)",-1.13390957980749,6.11771008234779,-2.17027486677045,0.041609885553738,0.0477139113180602,-5.03721780026272
"659","1425374_at","Oas3","246727","2'-5' oligoadenylate synthetase 3",0.686549687340456,9.02120692022161,1.92537196158915,0.0678422078357711,0.0764671665644795,-5.47233334111647
"660","1425380_at","Rasgrp4","233046","RAS guanyl releasing protein 4",1.30415819357449,6.705352881858,4.86529424998328,8.2583168699539e-05,0.00015545067049325,0.989441047051645
"661","1425396_a_at","Lck","16818","lymphocyte protein tyrosine kinase",-2.02928195991066,9.87272909304072,-8.01987552349535,7.95320700849467e-08,5.39343309715135e-07,8.00017626945148
"662","1425454_a_at","Il12a","16159","interleukin 12a",-0.790805367056723,6.25456403558135,-3.66357661841205,0.00144933543087097,0.00202058472595217,-1.85036139115273
"663","1425484_at","Tox","252838","thymocyte selection-associated high mobility group box",-0.793195094927784,5.62118960854871,-5.80566638756367,9.22214395428069e-06,2.43075300107681e-05,3.19193473841819
"664","1425495_at","Zfp62","22720","zinc finger protein 62",-0.983515215731449,4.91677404519198,-4.98156250136911,6.27251588687856e-05,0.000122450921494473,1.26477198708357
"665","1425518_at","Rapgef4","56508","Rap guanine nucleotide exchange factor (GEF) 4",-2.59913170241242,6.71089053369082,-12.8724367272128,1.99397894040921e-11,1.58372205338112e-09,16.3546087567081
"666","1425519_a_at","Cd74","16149","CD74 antigen (invariant polypeptide of major histocompatibility complex, class II antigen-associated)",-1.86207183321418,11.7673234006629,-8.21405537720716,5.40684458078067e-08,3.99755151676492e-07,8.39105164892948
"667","1425531_at","Znhit1","70103","zinc finger, HIT domain containing 1",0.85247776087513,6.87520810220902,5.06359804578773,5.16898199274674e-05,0.00010363176571112,1.45867827310517
"668","1425546_a_at","Trf","22041","transferrin",0.327060401558908,9.508039619169,0.376869161796571,0.710054745059951,0.728553165271934,-7.17716769104457
"669","1425548_a_at","Lst1","16988","leukocyte specific transcript 1",0.628583960643397,10.5656486231595,2.31032875217303,0.0311286113233255,0.0361402471599607,-4.77360348077667
"670","1425553_s_at","Hip1r","29816","huntingtin interacting protein 1 related",-0.815213535711306,8.01950978325465,-5.6273498343196,1.38857421570189e-05,3.43454105526265e-05,2.77956002393257
"671","1425562_s_at","Trnt1","70047","tRNA nucleotidyl transferase, CCA-adding, 1",-0.514237365957815,7.14287614896292,-2.6806884697613,0.0140010080818442,0.0169870050661238,-4.03233478276249
"672","1425580_a_at","Pik3c3","225326","phosphatidylinositol 3-kinase catalytic subunit type 3",-0.560856416416035,6.23919135390374,-4.56099112065816,0.00017025243801686,0.000292269063754006,0.267014964769153
"673","1425609_at","Ncf1","17969","neutrophil cytosolic factor 1",1.69537059849072,5.9624426390154,7.38917160479092,2.88415428677584e-07,1.47300448362018e-06,6.69528959059421
"674","1425615_a_at","Pck2","74551","phosphoenolpyruvate carboxykinase 2 (mitochondrial)",-0.431404097438305,9.53521612506849,-1.5741619637784,0.130406323183836,0.143819143715938,-6.0304100005116
"675","1425628_a_at","Gtf2i","14886","general transcription factor II I",-0.906830878376272,8.33239644134447,-5.96724180332556,6.38407006791843e-06,1.77885380940094e-05,3.5628975928466
"676","1425638_at","Adap2","216991","ArfGAP with dual PH domains 2",0.738931066039158,5.49621065772525,4.99938081945215,6.01410346490641e-05,0.000118545562041659,1.30691640383876
"677","1425643_at","Gypa","14934","glycophorin A",-0.696152904371285,11.2763678871124,-2.09309598253855,0.0486701165215197,0.0554065584413965,-5.17804388202709
"678","1425645_s_at","Cyp2b10","13088","cytochrome P450, family 2, subfamily b, polypeptide 10",1.36511884454309,7.64375315511258,4.16188775464937,0.000441751897866324,0.000690616707503994,-0.680231144207808
"679","1425668_a_at","St3gal4","20443","ST3 beta-galactoside alpha-2,3-sialyltransferase 4",1.36683842099946,7.33708107890894,5.06339393654297,5.17146799593579e-05,0.00010363176571112,1.45819623936251
"680","1425684_at","Akr1b10","67861","aldo-keto reductase family 1, member B10",-0.48241354020081,5.28825763396415,-2.8975839780476,0.00861567945919321,0.0107068637939488,-3.57320051911442
"681","1425706_a_at","Ddb2","107986","damage specific DNA binding protein 2",-1.90711212713316,6.73492485000579,-7.97128955986493,8.76633995649867e-08,5.84803395143625e-07,7.90157400442448
"682","1425718_a_at","Ivns1abp","117198","influenza virus NS1A binding protein",-1.38591976908236,8.47139961075022,-8.2839214929551,4.71165240996713e-08,3.56283417265325e-07,8.53043801829978
"683","1425738_at","Igkv3-12","667914","immunoglobulin kappa variable 3-12",-2.34686494408707,8.4857277094098,-9.01131618179317,1.16771744768443e-08,1.14425135543431e-07,9.94263840818638
"684","1425785_a_at","Txk","22165","TXK tyrosine kinase",-0.75412517297999,7.66568935579203,-2.39717681627367,0.0259105977766513,0.0303748736385701,-4.60523702803455
"685","1425814_a_at","Calcrl","54598","calcitonin receptor-like",-1.38114418712692,8.70696407950388,-3.45490785064337,0.00237315283938239,0.00319330947112689,-2.33165312751352
"686","1425822_a_at","Dtx1","14357","deltex 1, E3 ubiquitin ligase",-1.24774809357127,8.33956772855059,-11.3925350221732,1.90212062303838e-10,6.08678599372281e-09,14.0958921828247
"687","1425837_a_at","Noct","12457","nocturnin",1.46978516059132,7.20901933901457,6.31645285529311,2.91345573321571e-06,9.22219063620675e-06,4.35505649470537
"688","1425888_at","Klra17","170733","killer cell lectin-like receptor, subfamily A, member 17",0.847746836238603,8.89396927608973,1.18776361870106,0.248196636765927,0.267670727802327,-6.5393705042317
"689","1425890_at","Ly6i","57248","lymphocyte antigen 6 family member I",0.916519714091494,7.06646840541575,2.7772267216021,0.0112956534844997,0.0138441043304939,-3.82999406101231
"690","1425895_a_at","Id1","15901","inhibitor of DNA binding 1, HLH protein",2.40236930711937,6.85378095480511,8.9776580504156,1.24370657825101e-08,1.19582679448736e-07,9.87884785053539
"691","1425927_a_at","Atf5","107503","activating transcription factor 5",1.12930206117372,8.66656948399785,4.40096729287063,0.000249445091709692,0.000411654752474979,-0.113181828903108
