"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0051099","positive regulation of binding","14/475","157/28905",0.089171974522293,5.42634931277238,7.18834713117465,3.55852095029937e-07,6.27991443114307e-06,3.87476569394116e-06,"App/Mmp9/Plaur/Anxa2/Txn1/Flot1/Ifng/Spon1/Met/Ctbp2/Ralb/Tcf7l2/Bmp2/Parp9",14
"GO:0044546","NLRP3 inflammasome complex assembly","8/475","42/28905",0.19047619047619,11.590977443609,8.8782486266621,3.62527991155352e-07,6.3716144078161e-06,3.93134543362452e-06,"Tlr4/Casp4/Lamp2/Irgm1/Irgm2/Mefv/Myd88/Trim30a",8
"GO:0046496","nicotinamide nucleotide metabolic process","15/475","182/28905",0.0824175824175824,5.01532677848467,7.02391163544738,3.799231866274e-07,6.65020016917718e-06,4.10323544307899e-06,"Ier3/App/Nampt/Prdx5/Nupr1/G6pdx/Ncf1/Adpgk/Ifng/Noct/Pgd/Pgam1/Pgk1/Gpi1/Nadk",15
"GO:0035710","CD4-positive, alpha-beta T cell activation","13/475","135/28905",0.0962962962962963,5.85988304093567,7.31577129442665,3.841079225128e-07,6.69622961271302e-06,4.13163603845006e-06,"Anxa1/Cebpb/Ctsl/Arg2/Irgm1/Socs1/Cd274/Ifng/Cd44/Bcl3/Gadd45g/Vsir/Irf1",13
"GO:0019362","pyridine nucleotide metabolic process","15/475","184/28905",0.0815217391304348,4.9608123569794,6.96675840949908,4.37306402129417e-07,7.5560299351557e-06,4.66214084541349e-06,"Ier3/App/Nampt/Prdx5/Nupr1/G6pdx/Ncf1/Adpgk/Ifng/Noct/Pgd/Pgam1/Pgk1/Gpi1/Nadk",15
"GO:0061081","positive regulation of myeloid leukocyte cytokine production involved in immune response","8/475","43/28905",0.186046511627907,11.3214198286414,8.75483185399796,4.39027928603437e-07,7.5560299351557e-06,4.66214084541349e-06,"Tlr4/Casp4/Tlr2/Ifng/Tirap/Fcer1g/Casp1/Myd88",8
"GO:0070269","pyroptosis","8/475","43/28905",0.186046511627907,11.3214198286414,8.75483185399796,4.39027928603437e-07,7.5560299351557e-06,4.66214084541349e-06,"Gbp2/Gbp2b/Zbp1/Casp4/Gbp3/Naip2/Casp1/Mefv",8
"GO:0022408","negative regulation of cell-cell adhesion","17/475","236/28905",0.0720338983050847,4.38345227475468,6.74601237205104,4.40446705463093e-07,7.5560299351557e-06,4.66214084541349e-06,"Anxa1/Il1rn/Cebpb/Adam8/Lgals3/Arg2/Socs1/Cd274/Ceacam1/Cd44/Spi1/Slfn1/Adtrp/Vsir/Bmp2/Irf1/Clec4g",17
"GO:0060907","positive regulation of macrophage cytokine production","7/475","30/28905",0.233333333333333,14.1989473684211,9.3492393273134,4.54534038895192e-07,7.76676020429641e-06,4.79216338417487e-06,"Tlr4/Casp4/Tlr2/Ifng/Tirap/Casp1/Myd88",7
"GO:0042098","T cell proliferation","18/475","265/28905",0.0679245283018868,4.1333862959285,6.62350272121968,4.81322605544172e-07,8.19199659870831e-06,5.05453820009773e-06,"Anxa1/Cebpb/Aif1/Itgam/Slc11a1/Lgals3/Arg2/Irgm1/Cd274/Ceacam1/Ebi3/Ifng/Cd44/Slfn1/Vsir/Irf1/Pnp/Clec4g",18
"GO:0016052","carbohydrate catabolic process","14/475","162/28905",0.0864197530864197,5.2588693957115,7.02624244130354,5.22099649210196e-07,8.85102791141379e-06,5.46116665812903e-06,"Chil3/Ier3/App/Pygl/Mgam/Nupr1/Ppp1r3d/Ppp1r3b/Adpgk/Ifng/Pgd/Pgam1/Pgk1/Gpi1",14
"GO:0043299","leukocyte degranulation","11/475","96/28905",0.114583333333333,6.97269736842105,7.57668765302796,5.28307949529699e-07,8.8966731409142e-06,5.48933018986175e-06,"Cd177/Anxa3/Fcgr4/Itgam/Pram1/Itgb2l/Spi1/Fgr/Fcer1g/Milr1/Rab27a",11
"GO:0006953","acute-phase response","8/475","44/28905",0.181818181818182,11.0641148325359,8.63542235430126,5.28924366947059e-07,8.8966731409142e-06,5.48933018986175e-06,"Saa3/Orm1/Plscr1/Hp/Il1rn/Ccr5/Lbp/Cd163",8
"GO:0002752","cell surface pattern recognition receptor signaling pathway","10/475","77/28905",0.12987012987013,7.90293916609706,7.83988155148823,5.36078607622928e-07,8.98192406390789e-06,5.5419308033597e-06,"Ltf/Cd14/Acod1/Tlr4/Tlr2/Ffar2/Lbp/Tirap/Myd88/Cyba",10
"GO:0032642","regulation of chemokine production","12/475","117/28905",0.102564102564103,6.2412955465587,7.34282507866134,5.44462828993215e-07,9.05195730364782e-06,5.58514196455548e-06,"Chil3/Tlr4/App/Aif1/Tlr2/Arg2/Ffar2/Lbp/Ifng/Tirap/Mefv/Myd88",12
"GO:0048661","positive regulation of smooth muscle cell proliferation","12/475","117/28905",0.102564102564103,6.2412955465587,7.34282507866134,5.44462828993215e-07,9.05195730364782e-06,5.58514196455548e-06,"Tgm2/Tlr4/Mmp9/Aif1/Nampt/Jun/Thbs1/Id2/Myd88/Pak1/Cyba/Agtr1a",12
"GO:0010563","negative regulation of phosphorus metabolic process","23/475","419/28905",0.0548926014319809,3.34035925135033,6.23750854568312,5.78090390503773e-07,9.53738399045689e-06,5.8846547514883e-06,"Ier3/Xdh/Socs3/Dusp16/Nupr1/Jun/Mvp/Samsn1/Socs1/Ceacam1/Irak3/Ifng/Cdkn1a/Pid1/Slfn1/Met/Tspo/Gadd45g/Dusp1/Bmp2/Parp14/Irf1/Plek",23
"GO:0045936","negative regulation of phosphate metabolic process","23/475","419/28905",0.0548926014319809,3.34035925135033,6.23750854568312,5.78090390503773e-07,9.53738399045689e-06,5.8846547514883e-06,"Ier3/Xdh/Socs3/Dusp16/Nupr1/Jun/Mvp/Samsn1/Socs1/Ceacam1/Irak3/Ifng/Cdkn1a/Pid1/Slfn1/Met/Tspo/Gadd45g/Dusp1/Bmp2/Parp14/Irf1/Plek",23
"GO:0045861","negative regulation of proteolysis","21/475","357/28905",0.0588235294117647,3.57956656346749,6.33914013031017,5.90419192918816e-07,9.7009879093207e-06,5.98559989320298e-06,"Ngp/Ltf/Il1r2/Stfa3/Stfa2l1/App/Mmp9/Serpina3g/Plaur/N4bp1/Timp1/Slpi/Thbs1/Reck/Cstb/Cd44/Naip2/Ifi207/Hspa1b/Ifi204/Wfdc18",21
"GO:0006979","response to oxidative stress","22/475","388/28905",0.056701030927835,3.45040694519805,6.28115497594551,5.92512731108069e-07,9.7009879093207e-06,5.98559989320298e-06,"Lcn2/Anxa1/Tlr4/App/Mmp9/Aif1/Mapk13/Prdx5/G6pdx/Mgst1/Slc25a24/Jun/Txn1/Xbp1/1600014C10Rik/Met/Gab1/Cd38/Msra/Aifm2/Gsr/Ptgs1",22
"GO:0043123","positive regulation of canonical NF-kappaB signal transduction","14/475","164/28905",0.0853658536585366,5.19473684210526,6.96326713240626,6.06125260151302e-07,9.88627034171025e-06,6.09992087967259e-06,"Ltf/Tgm2/Tlr4/Clec4n/Flot2/Flot1/Tmem106a/Tirap/Trim30d/Casp1/Myd88/Ltbr/Trim30a/Lims1",14
"GO:0140632","canonical inflammasome complex assembly","8/475","45/28905",0.177777777777778,10.8182456140351,8.51979872605998,6.34098427420011e-07,1.03035012395116e-05,6.35735622962506e-06,"Tlr4/Casp4/Lamp2/Irgm1/Irgm2/Mefv/Myd88/Trim30a",8
"GO:0051346","negative regulation of hydrolase activity","20/475","329/28905",0.060790273556231,3.69924812030075,6.36469192815455,6.55880251819808e-07,1.06173697907372e-05,6.55101604904311e-06,"Ngp/Ltf/Stfa3/Stfa2l1/App/Mmp9/Serpina3g/Plaur/Timp1/Slpi/Thbs1/Reck/Cstb/Grn/Cd44/Naip2/Ifi207/Hspa1b/Ifi204/Wfdc18",20
"GO:0010506","regulation of autophagy","19/475","300/28905",0.0633333333333333,3.854,6.42289717414455,6.74709720577958e-07,1.08812736210063e-05,6.71384717026914e-06,"Nampt/Dram1/Iigp1/Tlr2/Nupr1/Irgm1/Irgm2/Xbp1/Ifng/Snx18/Dcn/Trim30d/Casp1/Mefv/Tspo/Ralb/Trim30a/Mcl1/Dram2",19
"GO:0002886","regulation of myeloid leukocyte mediated immunity","11/475","99/28905",0.111111111111111,6.76140350877193,7.42235566632064,7.2249756626157e-07,1.16084870161281e-05,7.16254460818619e-06,"Cd177/C3/Fcgr1/Itgam/Pram1/Fcgr3/Itgb2l/Cxcl1/Spi1/Fgr/Fcer1g",11
"GO:0001780","neutrophil homeostasis","7/475","32/28905",0.21875,13.3115131578947,9.00695134163566,7.30449795934294e-07,1.16926275884501e-05,7.21446012497811e-06,"Anxa1/Itgam/Cxcr2/Ifng/Mertk/Cd44/Fcgr2b",7
"GO:0043313","regulation of neutrophil degranulation","5/475","12/28905",0.416666666666667,25.3552631578947,10.9074813717466,8.45026211071195e-07,1.34766032032317e-05,8.3151896949072e-06,"Cd177/Itgam/Pram1/Itgb2l/Spi1",5
"GO:0039532","negative regulation of cytoplasmic pattern recognition receptor signaling pathway","9/475","63/28905",0.142857142857143,8.69323308270677,7.90139600050261,8.73620227209689e-07,1.38812129090956e-05,8.56483765188291e-06,"Lamp2/Irgm1/Dhx58/Irgm2/Mefv/Trim30a/Ifi207/Ifi204/Nlrx1",9
"GO:0002262","myeloid cell homeostasis","16/475","221/28905",0.0723981900452489,4.40562038580614,6.56916039680967,8.97019862410335e-07,1.41769679869515e-05,8.74732128952637e-06,"Anxa1/Itgam/G6pdx/Cxcr2/Ampd3/Id2/Ifng/Mertk/Cd44/Mafb/Spi1/Fcer1g/Fcgr2b/Gpi1/Plcb1/Rhag",16
"GO:0048246","macrophage chemotaxis","8/475","47/28905",0.170212765957447,10.3578947368421,8.29910614764424,8.98818453422608e-07,1.41769679869515e-05,8.74732128952637e-06,"Mmp9/C5ar1/Trem1/Cmklr1/Lgals3/Thbs1/Mtus1/Gpr35",8
"GO:0052548","regulation of endopeptidase activity","20/475","336/28905",0.0595238095238095,3.62218045112782,6.2491657483366,9.10614186751469e-07,1.4310601051649e-05,8.82977413507763e-06,"Ltf/App/Mmp9/Xdh/Serpina3g/Plaur/S100a9/Timp1/Thbs1/Reck/Cd44/Naip2/S100a8/Casp1/Mefv/Ifi207/Hspa1b/Vsir/Ifi204/Aph1b",20
"GO:0070665","positive regulation of leukocyte proliferation","15/475","195/28905",0.0769230769230769,4.68097165991903,6.66654066317334,9.17047893693178e-07,1.43593026554284e-05,8.85982347820701e-06,"Anxa1/Tlr4/Aif1/Csf2rb/Csf2rb2/Irgm1/Cd274/Ifng/Cdkn1a/Tirap/Csf2ra/Myd88/Cd38/Bst1/Pnp",15
"GO:0007200","phospholipase C-activating G protein-coupled receptor signaling pathway","11/475","102/28905",0.107843137254902,6.5625386996904,7.2743068763032,9.7702599910334e-07,1.52081473966128e-05,9.38356858949584e-06,"Gpr27/Fpr2/Tgm2/Fpr1/C5ar1/Cmklr1/Ffar2/Cxcr2/Agtr1a/Plcb1/P2ry1",11
"GO:0043393","regulation of protein binding","15/475","196/28905",0.076530612244898,4.65708915145005,6.6403642052754,9.78322533409599e-07,1.52081473966128e-05,9.38356858949584e-06,"Plscr1/App/Mmp9/Anxa2/Dab2/Slpi/Flot1/Cdkn1a/Spon1/Ctnnbip1/Ralb/Ifit2/Tcf7l2/Bmp2/Hopx",15
"GO:0046631","alpha-beta T cell activation","16/475","223/28905",0.0717488789237668,4.36610809535048,6.5224855155478,1.01068962952741e-06,1.56547825350541e-05,9.65914662978866e-06,"Anxa1/Cebpb/Ctsl/Arg2/Irgm1/Socs1/Cd274/Ifng/Cd44/Fosl2/Bcl3/Gadd45g/Vsir/Irf1/Pnp/Clec4g",16
"GO:0016485","protein processing","18/475","279/28905",0.0645161290322581,3.92597623089983,6.34789758306422,1.0154660207788e-06,1.56668315837159e-05,9.66658100503554e-06,"Il1r2/Asprv1/Casp4/Plaur/Mmp14/Thbs1/Rnpep/Cpd/Spon1/Mafb/Casp1/Ifi207/Vsir/Pgk1/Ifi204/C1ra/Rps6ka2/Aph1b",18
"GO:0032963","collagen metabolic process","12/475","124/28905",0.0967741935483871,5.88896434634974,7.05199705384649,1.02001372341553e-06,1.56668315837159e-05,9.66658100503554e-06,"Mmp8/Mmp9/Id1/Ctsl/Prdx5/Prtn3/Mmp14/Col5a1/Fosl2/Mmp19/Vsir/Emilin1",12
"GO:0050864","regulation of B cell activation","13/475","147/28905",0.0884353741496599,5.38152524167562,6.8840179632614,1.02238264631309e-06,1.56668315837159e-05,9.66658100503554e-06,"Tlr4/Mmp14/Samsn1/Id2/Xbp1/Ifng/Cdkn1a/Spi1/Tirap/Fcgr2b/Cd38/Bst1/Pnp",13
"GO:0046636","negative regulation of alpha-beta T cell activation","8/475","48/28905",0.166666666666667,10.1421052631579,8.19367239492661,1.06318475153794e-06,1.62343033337673e-05,1.0016716360141e-05,"Anxa1/Arg2/Socs1/Cd274/Cd44/Vsir/Irf1/Clec4g",8
"GO:1902106","negative regulation of leukocyte differentiation","12/475","125/28905",0.096,5.84185263157895,7.0122683549953,1.11177076509207e-06,1.69162011112595e-05,1.04374536399196e-05,"Anxa1/Pglyrp1/Pirb/Socs1/Ceacam1/Id2/Ifng/Cd44/Mafb/Pilrb1/Irf1/Clec4g",12
"GO:0033002","muscle cell proliferation","18/475","281/28905",0.0640569395017794,3.8980333395767,6.30999078437881,1.12518270466113e-06,1.70599884727847e-05,1.05261717811887e-05,"Tgm2/Tlr4/Mmp9/Aif1/Nampt/Ccn3/Jun/Thbs1/Id2/Ifng/Cdkn1a/Ctnnbip1/Myd88/Tcf7l2/Bmp2/Pak1/Cyba/Agtr1a",18
"GO:0002819","regulation of adaptive immune response","17/475","253/28905",0.0671936758893281,4.08891200332848,6.37860450003356,1.15953111726815e-06,1.75190911963392e-05,1.08094424376171e-05,"Anxa1/C3/Clec4n/Fcgr1/Slc11a1/Fcgr3/Samsn1/Cd274/Ifng/Cd44/Fcer1g/Fcgr2b/Vsir/Irf1/Irf7/Pnp/Clec4g",17
"GO:0001667","ameboidal-type cell migration","24/475","470/28905",0.051063829787234,3.10736842105263,5.95388072040886,1.18847921027695e-06,1.78936765015823e-05,1.10405650597682e-05,"Lcn2/Lrg1/Anxa1/Anxa3/Mmp9/Adam8/Ccn3/S100a9/Timp1/Jun/Thbs1/Itgb2l/Ceacam1/Glipr2/Ifng/Grn/Dcn/Met/Fndc3b/Adtrp/Gpi1/Pak1/Scarb1/Tacstd2",24
"GO:0070372","regulation of ERK1 and ERK2 cascade","20/475","343/28905",0.0583090379008746,3.5482584011048,6.13668125957034,1.25272108518699e-06,1.87951811596347e-05,1.15968018302291e-05,"Fpr2/Chi3l1/Tlr4/C3/App/C5ar1/Ccr1/Tlr2/Dab2/Jun/Ceacam1/Xbp1/Glipr2/Cd44/Tirap/Icam1/Dusp1/Bmp2/Emilin1/P2ry1",20
"GO:0045619","regulation of lymphocyte differentiation","16/475","227/28905",0.0704845814977974,4.28917226988175,6.43076245920053,1.2778079877796e-06,1.91050041506214e-05,1.17879655013001e-05,"Anxa1/Pglyrp1/Adam8/Mmp14/Socs1/Id2/Xbp1/Il15ra/Ifng/Cd44/Spi1/Pik3r6/Vsir/Irf1/Pnp/Clec4g",16
"GO:0009166","nucleotide catabolic process","14/475","176/28905",0.0795454545454545,4.84055023923445,6.60582218332715,1.41789677467232e-06,2.11261713208962e-05,1.30350444701254e-05,"Upp1/Ier3/App/Xdh/Nupr1/Ncf1/Ampd3/Adpgk/Ifng/Samhd1/Pgam1/Pgk1/Gpi1/Pnp",14
"GO:0032613","interleukin-10 production","9/475","67/28905",0.134328358208955,8.17423409269442,7.59919738634637,1.48923616327534e-06,2.21125893760814e-05,1.36436735974844e-05,"Tlr4/Tlr2/G6pdx/Cd274/Bcl3/Fcer1g/Fcgr2b/Vsir/Rbm47",9
"GO:0032481","positive regulation of type I interferon production","10/475","86/28905",0.116279069767442,7.07588739290086,7.29385016746656,1.51688842468469e-06,2.22536978289442e-05,1.3730738827158e-05,"Cd14/Tlr4/Oas2/Tlr2/Ifih1/Dhx58/Flot1/Myd88/Irf1/Irf7",10
"GO:0032722","positive regulation of chemokine production","10/475","86/28905",0.116279069767442,7.07588739290086,7.29385016746656,1.51688842468469e-06,2.22536978289442e-05,1.3730738827158e-05,"Chil3/Tlr4/App/Aif1/Tlr2/Ffar2/Lbp/Ifng/Tirap/Myd88",10
"GO:0002285","lymphocyte activation involved in immune response","16/475","230/28905",0.0695652173913043,4.23322654462243,6.36334821948615,1.51821490135492e-06,2.22536978289442e-05,1.3730738827158e-05,"Anxa1/Clec4e/Fcgr4/Tlr4/Pglyrp1/Slc11a1/Lgals3/Xbp1/Ifng/Spi1/Bcl3/Icam1/Fcer1g/Gadd45g/Rab27a/Irf1",16
"GO:0060333","type II interferon-mediated signaling pathway","6/475","23/28905",0.260869565217391,15.8745995423341,9.22428935504132,1.51941178859953e-06,2.22536978289442e-05,1.3730738827158e-05,"Irgm1/Irgm2/Ifng/Parp14/Irf1/Parp9",6
"GO:1903038","negative regulation of leukocyte cell-cell adhesion","14/475","179/28905",0.0782122905027933,4.75942369891208,6.52150094427029,1.73370259318231e-06,2.53061809025188e-05,1.5614149313799e-05,"Anxa1/Cebpb/Adam8/Lgals3/Arg2/Socs1/Cd274/Ceacam1/Cd44/Slfn1/Adtrp/Vsir/Irf1/Clec4g",14
"GO:0002532","production of molecular mediator involved in inflammatory response","11/475","109/28905",0.100917431192661,6.14109126026074,6.95088060847317,1.89840006751824e-06,2.7616590171397e-05,1.70396933514084e-05,"Chil3/Il1r2/Tlr4/S100a9/Ncf1/Lbp/Grn/Alox5ap/Fcer1g/Mefv/Myd88",11
"GO:1903556","negative regulation of tumor necrosis factor superfamily cytokine production","9/475","69/28905",0.130434782608696,7.93729977116705,7.45735551293716,1.91740927404447e-06,2.7799206511904e-05,1.71523693343549e-05,"Tlr4/Arg2/Cd274/Lbp/Irak3/Bcl3/Tspo/Trim30a/Vsir",9
"GO:0032490","detection of molecule of bacterial origin","5/475","14/28905",0.357142857142857,21.7330827067669,10.029608019121,2.07869063375617e-06,3.00363821105841e-05,1.85327275153676e-05,"Tlr4/Casp4/Tlr2/Lbp/Scarb1",5
"GO:0033674","positive regulation of kinase activity","20/475","355/28905",0.0563380281690141,3.42831727205337,5.95050601300906,2.12084413000472e-06,3.05429927217402e-05,1.88453109809256e-05,"Ltf/Chi3l1/Tlr4/App/Slc11a1/Irgm1/Thbs1/Socs1/Ceacam1/Irgm2/Ifng/Mertk/Cdkn1a/Tirap/Met/Gab1/Ralb/Pik3r6/Pak1/Fgd4",20
"GO:0071900","regulation of protein serine/threonine kinase activity","18/475","294/28905",0.0612244897959184,3.72567132116004,6.07180730646476,2.14219927484639e-06,3.07445756498861e-05,1.89696895250966e-05,"Ltf/Tlr4/Dusp16/Irgm1/Thbs1/Ceacam1/Irgm2/Irak3/Ifng/Cdkn1a/Tirap/Gab1/Ralb/Pik3r6/Dusp1/Bmp2/Pak1/Fgd4",18
"GO:0002761","regulation of myeloid leukocyte differentiation","13/475","157/28905",0.0828025477707006,5.03875293328864,6.5588944771611,2.14912152127629e-06,3.07445756498861e-05,1.89696895250966e-05,"Cebpb/Itgam/Ccr1/Adam8/Pirb/Jun/Ceacam1/Id2/Ifng/Mafb/Pilrb1/Ctnnbip1/Mitf",13
"GO:0045600","positive regulation of fat cell differentiation","9/475","70/28905",0.128571428571429,7.82390977443609,7.38855766782791,2.16861581358379e-06,3.09207274612311e-05,1.90783768333408e-05,"Cebpb/Cmklr1/Klf5/Id2/Xbp1/Noct/Fndc3b/Bmp2/Metrnl",9
"GO:0031400","negative regulation of protein modification process","23/475","453/28905",0.0507726269315673,3.08964796096201,5.7943293613778,2.18156716143071e-06,3.10027333238305e-05,1.91289752143516e-05,"Xdh/Socs3/Dusp16/N4bp1/G6pdx/Jun/Mvp/Samsn1/Socs1/Ceacam1/Irak3/Ifng/Cdkn1a/Pid1/Slfn1/Met/Tspo/Gadd45g/Dusp1/Bmp2/Dbi/Parp14/Irf1",23
"GO:0051345","positive regulation of hydrolase activity","24/475","488/28905",0.0491803278688525,2.99275237273512,5.73867303903345,2.28222258205012e-06,3.23264817049599e-05,1.99457402946486e-05,"App/Xdh/Ctsl/Tbc1d8/S100a9/Prtn3/Ifng/Grn/Snx18/S100a8/Casp1/Rasgrp4/Agap1/Mefv/Ifi207/Vsir/Ifi204/Bmp2/Tbc1d2/Kalrn/Agtr1a/Aph1b/Lims1/Plek",24
"GO:0006195","purine nucleotide catabolic process","13/475","158/28905",0.0822784810126582,5.00686209193871,6.52790797385682,2.30731362264717e-06,3.23345840990914e-05,1.99507395472918e-05,"Ier3/App/Xdh/Nupr1/Ncf1/Ampd3/Adpgk/Ifng/Samhd1/Pgam1/Pgk1/Gpi1/Pnp",13
"GO:0045862","positive regulation of proteolysis","20/475","357/28905",0.0560224089635854,3.40911101282618,5.9202551762224,2.30983114891627e-06,3.23345840990914e-05,1.99507395472918e-05,"App/Xdh/Ctsl/Adam8/S100a9/Nupr1/Dab2/Mmp14/Ifng/Grn/Spon1/Ctsc/S100a8/Casp1/Mefv/Ifi207/Hspa1b/Vsir/Ifi204/Aph1b",20
"GO:0001933","negative regulation of protein phosphorylation","19/475","326/28905",0.058282208588957,3.54662576687117,5.97706204467645,2.32084101867174e-06,3.23345840990914e-05,1.99507395472918e-05,"Xdh/Socs3/Dusp16/Jun/Mvp/Samsn1/Socs1/Ceacam1/Irak3/Ifng/Cdkn1a/Pid1/Slfn1/Met/Gadd45g/Dusp1/Bmp2/Parp14/Irf1",19
"GO:1904407","positive regulation of nitric oxide metabolic process","8/475","53/28905",0.150943396226415,9.18530287984111,7.70942657382816,2.32408040985307e-06,3.23345840990914e-05,1.99507395472918e-05,"Tlr4/App/Aif1/Tlr2/Itgb2l/Tmem106a/Ifng/Icam1",8
"GO:1903532","positive regulation of secretion by cell","21/475","389/28905",0.0539845758354756,3.28510350426194,5.86507706827104,2.32473767249033e-06,3.23345840990914e-05,1.99507395472918e-05,"Cd177/Gpr27/Spp1/Tlr4/Itgam/Anxa2/Tlr2/Lgals3/Ffar2/Dab2/Itgb2l/Fgr/Fcer1g/Rab3d/Cd38/Rab27a/Tcf7l2/Bmp2/Nadk/Plcb1/P2ry1",21
"GO:0050829","defense response to Gram-negative bacterium","12/475","134/28905",0.0895522388059701,5.44948939512962,6.6730202986596,2.32784976096571e-06,3.23345840990914e-05,1.99507395472918e-05,"Ltf/Camp/Tlr4/App/Trem1/Slc11a1/Iigp1/Trem3/Irgm1/Lbp/Irgm2/Casp1",12
"GO:0034599","cellular response to oxidative stress","16/475","238/28905",0.0672268907563025,4.09093321539142,6.18905477134822,2.37082202349575e-06,3.28255936757965e-05,2.02536970292885e-05,"Lcn2/Anxa1/Mmp9/Aif1/Mapk13/Prdx5/G6pdx/Mgst1/Slc25a24/Jun/Txn1/Xbp1/Met/Msra/Aifm2/Gsr",16
"GO:1901292","nucleoside phosphate catabolic process","14/475","184/28905",0.0760869565217391,4.63009153318078,6.38504640884458,2.40142732839172e-06,3.31427758847908e-05,2.04494014064126e-05,"Upp1/Ier3/App/Xdh/Nupr1/Ncf1/Ampd3/Adpgk/Ifng/Samhd1/Pgam1/Pgk1/Gpi1/Pnp",14
"GO:0002440","production of molecular mediator of immune response","22/475","423/28905",0.0520094562647754,3.16491228070175,5.79779153595766,2.45882247536405e-06,3.38264842776921e-05,2.08712558527623e-05,"Fcgr4/Tlr4/Trem1/Slc11a1/Casp4/Tlr2/Ffar2/Trem3/Xbp1/Irak3/Ifng/Fosl2/Tirap/Samhd1/Fcer1g/Casp1/Fcgr2b/Il18rap/Myd88/Vsir/Gpi1/Nlrx1",22
"GO:0033032","regulation of myeloid cell apoptotic process","7/475","38/28905",0.184210526315789,11.2096952908587,8.14031296396424,2.51527541226721e-06,3.44929169593076e-05,2.12824510243461e-05,"Anxa1/Clec5a/Ccr5/Cxcr2/Cd44/Fcer1g/Fcgr2b",7
"GO:0046328","regulation of JNK cascade","13/475","160/28905",0.08125,4.94427631578947,6.46671194232689,2.65502166469946e-06,3.62937247244314e-05,2.23935661878077e-05,"Tlr4/App/Dusp16/Dab2/Lmnb1/Tirap/Naip2/Fcgr2b/Myd88/Ltbr/Gadd45g/Plcb1/Fgd4",13
"GO:0032608","interferon-beta production","9/475","72/28905",0.125,7.60657894736842,7.25496481543233,2.75704019572584e-06,3.74505207659163e-05,2.31073201195817e-05,"Tlr4/Oas2/Tlr2/Ifih1/Flot1/Tirap/Irf1/Irf7/Nlrx1",9
"GO:0032648","regulation of interferon-beta production","9/475","72/28905",0.125,7.60657894736842,7.25496481543233,2.75704019572584e-06,3.74505207659163e-05,2.31073201195817e-05,"Tlr4/Oas2/Tlr2/Ifih1/Flot1/Tirap/Irf1/Irf7/Nlrx1",9
"GO:0014002","astrocyte development","7/475","39/28905",0.17948717948718,10.9222672064777,8.01469993901786,3.02233055673862e-06,4.09250169098003e-05,2.52511166011529e-05,"Tlr4/App/C5ar1/S100a9/Ifng/Grn/S100a8",7
"GO:0071902","positive regulation of protein serine/threonine kinase activity","13/475","162/28905",0.0802469135802469,4.88323586744639,6.40652579976235,3.04843784759131e-06,4.11491328267341e-05,2.5389398209274e-05,"Ltf/Tlr4/Irgm1/Thbs1/Ceacam1/Irgm2/Ifng/Tirap/Gab1/Ralb/Pik3r6/Pak1/Fgd4",13
"GO:0070943","neutrophil-mediated killing of symbiont cell","5/475","15/28905",0.333333333333333,20.2842105263158,9.65630716000324,3.07591860347669e-06,4.12613878709365e-05,2.54586606170689e-05,"Trem1/Trem3/Ncf1/Cxcl1/Myd88",5
"GO:1900226","negative regulation of NLRP3 inflammasome complex assembly","5/475","15/28905",0.333333333333333,20.2842105263158,9.65630716000324,3.07591860347669e-06,4.12613878709365e-05,2.54586606170689e-05,"Lamp2/Irgm1/Irgm2/Mefv/Trim30a",5
"GO:0051347","positive regulation of transferase activity","22/475","431/28905",0.0510440835266821,3.1061668091342,5.69435460437466,3.32577299667043e-06,4.44744674647915e-05,2.74411606524882e-05,"Ltf/Chi3l1/Tlr4/App/Slc11a1/Irgm1/Thbs1/Socs1/Ceacam1/Irgm2/Ifng/Mertk/Cdkn1a/Tirap/Met/Gab1/Ralb/Pik3r6/Dbi/Pak1/Agtr1a/Fgd4",22
"GO:0050871","positive regulation of B cell activation","10/475","94/28905",0.106382978723404,6.47368421052632,6.87071363880956,3.44579639540791e-06,4.59368398719086e-05,2.83434580479373e-05,"Tlr4/Mmp14/Xbp1/Ifng/Cdkn1a/Spi1/Tirap/Cd38/Bst1/Pnp",10
"GO:0140895","cell surface toll-like receptor signaling pathway","9/475","74/28905",0.121621621621622,7.40099573257468,7.1264114595984,3.47784177416977e-06,4.62209465418982e-05,2.85187545094363e-05,"Ltf/Cd14/Acod1/Tlr4/Tlr2/Lbp/Tirap/Myd88/Cyba",9
"GO:0072523","purine-containing compound catabolic process","13/475","164/28905",0.0792682926829268,4.82368421052632,6.34731941241298,3.49268015964369e-06,4.6275325438233e-05,2.85523067949496e-05,"Ier3/App/Xdh/Nupr1/Ncf1/Ampd3/Adpgk/Ifng/Samhd1/Pgam1/Pgk1/Gpi1/Pnp",13
"GO:0030574","collagen catabolic process","7/475","40/28905",0.175,10.6492105263158,7.89356784246189,3.61186204677436e-06,4.77076011454307e-05,2.94360342462334e-05,"Mmp8/Mmp9/Ctsl/Prtn3/Mmp14/Mmp19/Vsir",7
